,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,y
36199,9,2,6,0,2,0,0,6,2,1,0
36200,2,0,6,0,2,0,0,6,2,0,0
36201,8,2,7,0,2,0,0,6,2,1,0
36202,8,2,3,0,2,0,0,6,2,0,0
36203,8,2,2,0,0,0,0,6,2,1,0
36204,8,2,3,0,0,0,0,6,2,1,0
36205,4,2,6,0,0,0,0,6,2,1,0
36206,3,1,3,0,2,0,0,6,2,1,0
36207,0,1,6,0,2,2,0,6,2,1,0
36208,0,0,6,0,2,2,0,6,2,1,0
36209,0,1,3,0,2,0,0,6,2,0,0
36210,9,0,3,0,2,0,0,6,2,1,0
36211,9,2,6,0,0,0,0,6,2,1,0
36212,8,2,3,0,0,0,0,6,2,1,0
36213,10,1,6,0,0,0,0,6,2,1,0
36214,9,2,6,0,2,0,0,6,2,2,1
36215,4,2,6,0,2,0,0,6,2,0,0
36216,2,0,6,0,0,2,0,6,2,1,0
36217,0,0,5,0,2,2,1,6,2,0,0
36218,1,1,0,0,2,0,0,6,2,1,0
36219,7,2,3,0,0,0,1,6,2,1,0
36220,7,1,3,0,2,2,0,6,2,1,0
36221,0,1,3,0,2,2,0,6,2,1,0
36222,2,0,6,0,2,2,1,6,2,1,0
36223,9,2,6,0,0,0,0,6,2,1,0
36224,0,1,6,0,2,0,0,4,1,2,1
36225,0,2,3,0,2,0,0,4,1,1,1
36226,9,1,5,0,2,0,0,4,1,1,0
36227,10,1,2,0,2,0,0,4,1,1,0
36228,1,2,5,0,0,0,0,4,1,1,0
36229,1,2,5,0,2,0,0,4,1,1,1
36230,0,0,6,0,2,0,0,4,1,1,0
36231,8,2,3,1,0,0,0,4,1,0,0
36232,0,0,3,0,2,0,0,4,1,0,0
36233,0,1,6,0,2,0,0,4,1,0,1
36234,0,2,6,0,2,2,0,4,1,1,1
36235,2,1,1,0,2,0,0,4,1,1,1
36236,10,2,6,0,2,0,0,4,1,2,1
36237,9,2,6,0,2,0,0,4,1,1,1
36238,0,1,6,0,2,0,0,4,1,1,0
36239,0,2,6,0,0,2,0,4,1,1,0
36240,0,1,3,0,2,0,0,4,1,1,1
36241,9,1,6,0,2,0,0,4,1,1,1
36242,10,1,2,0,2,0,0,4,1,0,0
36243,0,2,6,0,2,0,0,4,1,1,0
36244,0,1,6,0,0,0,0,4,1,1,0
36245,8,2,1,0,2,0,0,4,1,2,0
36246,0,1,6,0,2,0,0,4,1,1,0
36247,9,1,6,0,0,0,0,4,1,0,0
36248,5,1,5,0,2,0,0,4,1,1,1
36249,0,2,6,0,2,0,0,4,1,1,1
36250,0,2,6,0,0,0,0,4,1,0,1
36251,0,2,6,0,2,0,0,4,1,1,0
36252,4,1,6,0,0,0,0,4,1,1,0
36253,7,1,2,0,2,0,1,4,1,1,0
36254,9,1,5,0,1,1,0,4,1,0,1
36255,9,1,6,0,2,2,0,4,1,1,0
36256,7,1,2,0,0,0,0,4,1,1,1
36257,7,1,2,0,2,0,0,4,1,1,0
36258,7,1,2,0,2,0,0,4,1,1,1
36259,9,1,6,0,0,0,0,4,1,2,0
36260,1,1,2,0,0,0,0,4,1,1,0
36261,0,1,6,0,2,0,0,4,1,1,0
36262,0,1,6,0,0,0,0,4,1,1,0
36263,0,1,6,0,1,1,0,4,1,0,0
36264,5,1,5,0,2,2,0,4,1,1,1
36265,9,2,6,0,0,0,0,4,1,1,1
36266,1,0,0,0,0,0,0,4,1,2,0
36267,0,1,6,0,0,0,0,4,1,1,1
36268,0,1,6,0,2,2,0,4,1,1,1
36269,1,1,2,0,0,0,0,4,1,1,1
36270,8,2,6,0,0,0,0,4,1,1,0
36271,5,1,2,0,0,0,0,4,1,1,1
36272,7,2,3,0,0,0,0,4,1,0,0
36273,3,1,0,0,0,0,0,4,1,1,0
36274,9,2,2,0,0,0,0,4,1,2,0
36275,4,1,6,0,2,0,1,4,1,1,0
36276,4,1,6,0,0,0,0,4,1,1,0
36277,4,1,6,0,2,0,0,4,1,0,0
36278,4,1,6,0,2,0,0,4,1,1,1
36279,3,1,6,0,0,0,0,4,1,0,0
36280,0,2,6,0,0,0,0,4,1,1,0
36281,0,2,6,0,0,0,0,4,1,0,0
36282,1,2,2,0,1,1,0,4,1,2,0
36283,1,1,2,1,2,0,0,4,1,1,0
36284,0,1,3,0,0,0,0,4,1,1,0
36285,4,2,2,0,0,0,0,4,1,0,0
36286,1,0,6,0,2,2,0,4,1,1,0
36287,0,1,6,0,0,0,1,4,1,1,0
36288,4,1,6,0,1,1,1,4,1,1,0
36289,0,1,6,0,2,0,0,4,1,1,0
36290,0,1,3,1,2,0,0,4,1,1,0
36291,8,2,3,0,2,0,0,4,1,1,1
36292,0,1,6,0,0,0,0,4,1,2,1
36293,10,2,6,0,0,0,1,4,1,0,0
36294,9,1,7,0,2,0,0,4,1,0,0
36295,5,0,6,0,2,0,0,4,1,2,0
36296,9,1,5,0,2,0,0,4,1,1,0
36297,0,2,6,0,0,0,0,4,1,1,1
36298,10,1,6,1,2,0,0,4,1,0,0
36299,4,1,6,0,0,0,0,4,1,1,1
36300,10,1,2,0,0,0,0,4,1,1,1
36301,6,1,6,0,0,2,0,4,1,0,1
36302,0,2,6,0,2,0,0,4,1,1,1
36303,4,1,6,0,2,0,0,4,1,1,0
36304,5,0,5,0,2,0,0,4,1,1,0
36305,8,2,3,0,2,0,0,4,1,1,1
36306,4,1,6,0,2,0,1,4,1,1,0
36307,7,2,3,0,2,0,0,4,1,1,0
36308,6,2,6,0,0,0,0,4,1,1,0
36309,1,1,3,0,2,0,0,4,1,1,0
36310,3,1,0,0,0,0,0,4,1,1,0
36311,0,1,6,0,2,0,0,4,1,1,0
36312,0,2,6,0,2,0,0,4,1,1,0
36313,7,2,6,0,2,0,1,4,1,1,0
36314,6,2,6,0,2,2,0,4,1,1,0
36315,5,0,6,0,2,0,0,4,1,1,0
36316,1,3,2,0,2,0,0,4,1,1,1
36317,0,1,6,0,2,0,0,4,1,0,0
36318,0,1,3,1,2,0,0,4,1,1,0
36319,0,2,6,0,2,0,0,4,3,1,0
36320,7,1,7,0,2,0,0,4,3,1,0
36321,9,2,5,0,2,0,0,4,3,2,1
36322,4,1,1,0,0,2,0,4,3,1,0
36323,11,1,5,1,2,0,0,4,3,1,0
36324,9,2,6,0,2,0,0,4,3,1,0
36325,0,1,0,1,0,0,0,4,3,1,1
36326,4,2,6,0,1,1,0,4,3,1,0
36327,9,0,6,0,2,0,0,4,3,2,0
36328,0,2,6,0,2,0,0,4,3,1,1
36329,0,2,3,0,0,0,0,4,3,1,1
36330,9,0,6,0,0,0,0,4,3,1,1
36331,0,2,6,0,2,0,0,4,3,1,0
36332,5,0,3,0,0,2,0,4,3,1,0
36333,1,1,2,0,2,0,0,4,3,1,1
36334,0,2,3,0,2,0,0,4,3,1,1
36335,0,2,3,0,2,0,0,4,3,0,0
36336,8,2,2,0,2,2,0,4,3,1,1
36337,5,0,3,0,2,0,0,4,3,1,1
36338,0,2,3,0,2,0,0,4,3,1,1
36339,7,1,3,0,2,2,0,4,3,0,0
36340,0,1,5,0,2,2,0,4,3,1,0
36341,0,2,6,0,2,0,0,4,3,2,1
36342,4,1,2,0,2,0,0,4,3,2,0
36343,9,1,3,0,2,0,0,4,3,1,0
36344,5,0,6,0,0,0,0,4,3,1,0
36345,10,1,2,0,2,0,0,4,3,1,0
36346,10,1,2,0,1,1,0,4,3,1,0
36347,10,1,2,0,0,0,0,4,3,1,1
36348,0,1,0,1,2,0,0,4,3,0,0
36349,0,1,6,0,2,0,0,4,3,1,0
36350,0,1,6,0,2,0,0,4,3,1,1
36351,7,2,5,0,2,0,0,4,3,0,0
36352,0,1,6,0,2,2,0,4,3,1,1
36353,0,1,6,0,0,0,0,4,3,1,1
36354,9,2,6,0,0,0,0,4,3,0,1
36355,0,0,6,0,2,0,0,4,3,1,0
36356,0,0,6,0,2,0,0,4,3,2,0
36357,11,1,5,1,2,0,1,4,3,1,0
36358,0,2,6,0,0,0,0,4,3,1,0
36359,0,0,6,0,2,0,0,4,3,1,0
36360,2,1,3,0,2,0,0,4,3,1,1
36361,8,1,6,0,0,0,0,4,3,0,0
36362,9,1,6,0,2,0,0,4,3,1,1
36363,1,2,2,0,2,2,0,4,3,2,1
36364,9,2,3,0,0,0,0,4,3,0,1
36365,0,2,3,0,2,0,0,4,3,1,0
36366,7,0,0,0,2,0,0,4,3,1,0
36367,8,2,3,0,0,0,0,4,3,1,0
36368,8,2,3,0,0,0,0,4,3,2,0
36369,0,2,6,0,0,0,0,4,3,1,1
36370,11,1,5,1,2,2,0,4,3,1,0
36371,9,1,5,0,0,0,0,4,3,1,1
36372,7,1,3,0,1,1,0,4,3,0,0
36373,6,2,5,0,0,0,0,4,3,0,0
36374,7,1,3,0,2,0,0,4,3,0,0
36375,9,2,6,0,0,0,1,4,3,1,1
36376,7,2,3,0,0,2,0,4,3,1,0
36377,6,2,6,0,0,0,0,4,3,1,0
36378,10,1,2,0,0,0,0,4,3,0,1
36379,4,1,2,0,0,0,0,4,3,1,0
36380,10,3,6,0,0,0,0,4,3,1,0
36381,0,2,6,0,1,1,0,4,3,2,1
36382,10,2,3,0,0,0,0,4,3,1,0
36383,5,1,3,0,1,1,0,4,3,0,0
36384,5,1,3,0,2,2,0,4,3,0,0
36385,0,2,3,0,2,0,0,4,3,1,0
36386,0,1,6,0,2,2,0,4,3,1,1
36387,8,2,3,0,0,0,1,4,3,1,0
36388,0,1,6,0,2,0,0,4,3,1,0
36389,0,1,6,0,0,2,0,4,3,1,0
36390,0,1,6,0,2,0,0,4,3,0,1
36391,0,1,6,0,0,0,0,4,3,2,1
36392,0,2,6,0,2,0,1,4,3,1,0
36393,7,0,0,0,2,0,0,4,3,0,0
36394,0,2,6,0,2,0,1,4,3,1,0
36395,7,2,5,0,2,0,0,4,3,1,0
36396,0,2,6,0,2,0,0,4,3,1,0
36397,4,1,6,0,0,0,0,4,3,1,0
36398,10,1,5,0,2,0,0,4,3,1,0
36399,10,1,5,0,2,2,0,4,3,1,0
36400,0,0,3,0,2,0,0,4,3,1,0
36401,9,1,5,0,1,1,0,4,3,2,1
36402,4,2,6,0,1,1,0,4,3,1,0
36403,0,2,3,0,2,0,0,4,3,1,0
36404,0,2,3,0,2,0,0,4,3,0,1
36405,9,1,6,0,0,0,0,4,3,1,0
36406,9,2,5,0,2,0,0,4,3,1,0
36407,0,1,7,0,0,0,0,4,3,1,1
36408,0,1,3,0,2,2,0,4,3,1,0
36409,0,1,3,0,2,2,0,4,3,0,0
36410,0,2,6,0,2,0,0,4,3,1,1
36411,4,1,6,0,2,2,0,4,3,1,0
36412,11,2,6,0,0,0,0,4,3,2,1
36413,11,2,6,0,2,2,0,4,3,1,1
36414,11,2,6,0,2,0,0,4,3,2,0
36415,11,2,6,0,2,0,0,4,3,1,1
36416,11,2,6,0,0,0,0,4,3,0,1
36417,0,2,6,0,0,2,0,4,3,1,0
36418,11,2,6,0,2,2,0,4,3,0,0
36419,1,2,2,0,0,0,0,4,3,0,0
36420,9,2,6,0,2,0,0,4,3,0,0
36421,10,1,2,0,2,2,0,4,3,0,1
36422,0,2,6,0,0,2,0,4,3,1,0
36423,8,2,3,0,0,0,0,4,3,1,1
36424,0,2,6,0,0,0,0,4,3,1,1
36425,0,2,6,0,2,0,0,4,3,1,0
36426,9,0,3,0,2,0,0,4,3,1,0
36427,6,2,6,0,0,0,0,4,3,0,0
36428,0,2,6,0,0,0,0,4,3,2,1
36429,0,0,6,0,2,2,0,4,3,1,0
36430,0,2,3,0,0,0,0,4,3,0,0
36431,4,0,2,0,2,0,0,4,3,1,0
36432,9,2,5,0,2,0,0,4,3,1,1
36433,7,2,3,0,0,0,1,4,3,1,0
36434,3,3,6,0,0,0,0,4,3,1,0
36435,6,2,6,0,2,0,0,4,3,1,0
36436,0,1,6,0,2,0,0,4,3,0,0
36437,0,1,3,0,2,2,0,4,3,1,0
36438,4,1,6,0,0,0,0,4,3,1,0
36439,0,1,6,0,2,0,0,4,3,1,1
36440,4,1,2,0,2,0,0,4,3,0,1
36441,0,2,6,0,2,0,0,4,3,1,0
36442,4,1,2,0,0,0,0,4,3,1,0
36443,9,2,5,0,2,0,0,4,3,1,0
36444,2,1,5,0,2,2,0,4,3,0,0
36445,0,1,6,0,0,0,0,4,3,1,1
36446,0,1,6,0,2,2,0,4,3,1,0
36447,9,1,5,0,0,0,0,4,3,1,0
36448,7,1,7,0,2,0,0,4,3,1,1
36449,2,1,3,0,0,0,0,4,3,0,0
36450,0,1,6,0,0,0,0,4,3,0,0
36451,10,1,2,0,2,0,0,4,3,1,1
36452,0,1,6,0,2,2,0,4,3,0,0
36453,0,1,6,1,2,2,0,4,3,2,0
36454,9,2,5,0,0,0,0,4,3,0,0
36455,5,0,3,0,2,0,0,4,3,1,0
36456,5,1,0,0,0,0,0,4,3,1,0
36457,1,2,5,0,2,0,0,4,3,2,1
36458,9,2,3,0,2,0,0,4,3,1,0
36459,4,1,6,0,2,0,0,4,3,1,0
36460,5,1,0,0,0,0,0,4,3,0,0
36461,4,1,6,0,2,0,0,4,3,1,1
36462,9,2,5,0,0,0,0,4,3,0,1
36463,0,2,6,0,0,0,0,4,3,1,1
36464,9,2,5,0,2,0,0,4,4,1,1
36465,0,1,6,0,2,0,0,4,4,2,1
36466,9,2,6,0,2,0,1,4,4,1,0
36467,0,1,3,0,0,0,1,4,4,1,1
36468,1,0,5,0,0,0,0,4,4,2,1
36469,1,2,2,0,2,0,0,4,4,1,1
36470,0,2,6,0,2,0,0,4,4,1,1
36471,7,1,3,0,0,0,0,4,4,1,1
36472,0,2,6,0,0,0,0,4,4,1,0
36473,5,2,3,0,1,1,0,4,4,1,0
36474,5,1,5,0,2,0,1,4,4,1,1
36475,1,2,2,0,1,1,0,4,4,1,0
36476,5,1,5,0,0,0,0,4,4,1,0
36477,5,1,5,0,2,0,0,4,4,1,0
36478,1,0,1,0,2,0,0,4,4,1,0
36479,0,2,6,0,2,0,0,4,4,1,1
36480,0,2,3,0,0,0,0,4,4,1,0
36481,9,0,6,0,0,0,0,4,4,0,1
36482,8,2,5,0,2,0,0,4,4,0,0
36483,0,2,3,0,0,0,0,4,4,1,1
36484,7,1,3,0,2,0,0,4,4,1,0
36485,1,0,5,0,0,0,0,4,4,1,1
36486,4,0,6,0,2,0,0,4,4,1,1
36487,1,1,0,0,2,0,0,4,4,1,1
36488,9,1,6,0,2,0,0,4,4,1,0
36489,0,1,6,0,0,0,0,4,4,1,0
36490,6,1,5,0,0,0,0,4,4,1,1
36491,8,2,3,0,2,0,0,4,4,1,1
36492,4,1,0,0,2,0,0,4,4,1,0
36493,8,2,7,0,2,0,0,4,4,1,1
36494,0,2,6,0,2,2,1,4,4,1,0
36495,9,2,5,0,0,0,0,4,4,1,1
36496,0,1,3,0,2,0,0,4,4,0,0
36497,0,2,6,0,2,0,0,4,4,1,1
36498,9,2,6,0,2,0,0,4,4,1,0
36499,9,1,5,0,2,0,0,4,4,1,1
36500,9,2,6,0,2,0,0,4,4,1,0
36501,9,2,6,0,2,0,0,4,4,1,1
36502,1,2,3,0,2,0,0,4,4,1,0
36503,7,2,3,0,0,0,1,4,4,0,0
36504,1,1,0,1,0,0,0,4,4,0,1
36505,0,1,6,0,2,0,0,4,4,1,0
36506,7,1,3,0,2,0,0,4,4,1,1
36507,1,1,5,0,2,0,0,4,4,1,0
36508,1,1,5,0,2,0,0,4,4,1,0
36509,7,2,1,0,0,0,0,4,4,2,1
36510,0,1,6,0,0,0,0,4,4,0,0
36511,1,1,5,0,1,1,0,4,4,1,0
36512,0,2,6,0,0,0,0,4,4,1,1
36513,2,1,0,0,2,0,0,4,4,1,0
36514,0,2,6,0,2,0,0,4,4,1,0
36515,0,0,6,0,2,0,0,4,4,1,1
36516,4,1,6,0,2,0,0,4,4,1,0
36517,0,2,6,0,2,0,0,4,4,1,1
36518,0,1,3,0,2,0,0,4,4,2,0
36519,0,1,6,0,1,1,0,4,4,0,0
36520,5,1,6,0,2,0,0,4,4,0,0
36521,0,2,3,0,0,0,0,4,4,1,0
36522,8,2,3,0,2,2,0,4,4,0,0
36523,0,0,3,0,0,0,0,4,4,0,0
36524,0,1,6,0,2,0,0,4,4,1,0
36525,9,1,6,0,2,0,0,4,4,1,0
36526,9,1,6,0,0,0,0,4,4,1,1
36527,7,1,3,1,0,0,0,4,4,1,0
36528,0,0,3,0,2,0,0,4,4,0,0
36529,0,2,6,0,0,0,0,4,4,0,0
36530,0,2,3,0,2,0,0,4,4,1,0
36531,0,1,6,0,2,0,0,4,4,2,1
36532,8,2,6,1,2,0,0,4,4,1,0
36533,7,2,3,0,0,0,0,4,4,2,0
36534,9,1,6,0,2,0,0,4,4,0,0
36535,0,1,6,0,0,0,0,4,4,1,0
36536,8,2,3,0,2,0,0,4,4,1,0
36537,9,2,5,0,2,0,0,4,4,1,0
36538,9,2,5,0,2,0,0,4,4,1,0
36539,0,2,6,0,2,0,0,4,4,1,1
36540,4,2,6,0,2,0,0,4,4,2,1
36541,0,1,3,0,0,0,0,4,4,1,1
36542,6,1,6,0,2,0,0,4,4,2,1
36543,4,1,6,0,2,2,1,4,4,1,0
36544,4,1,6,0,2,0,0,4,4,1,0
36545,0,2,2,0,2,0,0,4,4,1,0
36546,0,2,6,0,2,0,0,4,4,1,0
36547,0,2,2,0,1,1,0,4,4,0,1
36548,8,2,3,0,0,0,0,4,4,1,1
36549,7,2,3,0,0,0,0,4,4,1,0
36550,4,1,6,0,2,0,0,4,4,1,0
36551,7,2,3,0,2,2,0,4,4,0,1
36552,4,1,6,0,2,0,0,4,4,1,0
36553,9,2,6,0,2,2,0,4,4,0,0
36554,0,2,6,0,0,0,0,4,4,1,0
36555,0,1,6,0,0,0,0,4,4,1,0
36556,2,1,1,0,0,0,0,4,4,1,1
36557,7,2,3,0,0,0,0,4,4,2,1
36558,1,2,1,0,2,0,0,4,4,1,0
36559,3,0,3,0,0,2,1,4,4,1,0
36560,2,1,3,0,0,0,0,4,4,1,1
36561,0,2,6,0,2,0,0,4,4,1,1
36562,2,1,3,0,0,0,0,4,4,1,1
36563,2,1,3,0,2,0,0,4,4,1,0
36564,0,1,3,0,0,0,0,4,4,2,0
36565,9,1,6,0,0,0,0,4,4,1,0
36566,0,1,6,1,2,0,0,4,4,1,1
36567,0,2,6,0,2,0,0,4,4,1,0
36568,0,2,6,0,2,0,0,4,4,0,0
36569,0,1,6,0,2,2,0,4,4,1,1
36570,8,2,6,1,0,0,0,4,4,0,0
36571,0,2,3,0,0,0,0,4,4,1,0
36572,9,2,6,0,2,2,0,4,4,1,0
36573,0,2,6,0,1,1,1,4,4,1,0
36574,9,1,5,0,0,0,0,4,4,0,0
36575,4,0,6,0,2,0,0,4,4,1,0
36576,8,2,3,0,0,0,0,4,4,1,0
36577,4,0,6,0,2,0,0,4,4,1,1
36578,4,1,6,0,2,0,1,4,4,1,0
36579,0,1,6,0,0,0,0,4,2,1,1
36580,10,1,3,0,0,0,0,4,2,1,0
36581,11,1,6,0,2,0,0,4,2,1,0
36582,11,1,5,0,0,0,0,4,2,1,0
36583,1,1,1,0,2,0,0,4,2,2,1
36584,10,1,1,0,2,0,0,4,2,1,1
36585,10,1,1,0,0,0,0,4,2,0,1
36586,0,2,6,0,2,0,0,4,2,1,1
36587,3,1,3,0,2,0,0,4,2,1,0
36588,0,2,6,0,2,0,0,4,2,2,0
36589,9,2,6,0,0,0,0,4,2,2,0
36590,10,1,1,0,2,0,0,4,2,0,0
36591,0,2,6,0,2,2,0,4,2,1,1
36592,0,1,2,0,2,0,0,4,2,0,0
36593,0,2,6,0,0,2,0,4,2,1,1
36594,0,1,6,0,2,0,0,4,2,1,0
36595,8,2,3,0,0,0,0,4,2,1,1
36596,0,1,5,0,2,0,0,4,2,1,0
36597,7,2,3,0,2,0,0,4,2,1,1
36598,0,1,6,0,0,0,0,4,2,1,1
36599,0,2,6,0,0,0,0,4,2,1,0
36600,0,2,3,0,0,0,0,4,2,0,1
36601,7,2,5,0,2,2,0,4,2,1,1
36602,0,2,6,0,0,0,0,4,2,1,1
36603,9,2,5,0,2,2,0,4,2,1,0
36604,9,2,5,0,2,2,0,4,2,0,1
36605,8,2,3,0,2,2,0,4,2,0,0
36606,7,2,3,0,2,0,0,4,2,2,1
36607,4,1,6,0,2,0,0,4,2,0,1
36608,4,1,6,0,0,0,0,4,2,1,1
36609,0,1,6,0,2,0,0,4,2,1,0
36610,9,1,2,0,2,0,0,4,2,1,0
36611,0,1,6,0,2,0,0,4,2,2,1
36612,8,2,6,0,0,2,0,4,2,1,1
36613,0,1,6,0,0,0,0,4,2,0,1
36614,6,1,6,0,2,0,0,4,2,1,1
36615,0,1,6,0,0,2,0,4,2,2,1
36616,0,2,3,0,2,2,0,4,2,1,1
36617,3,1,3,0,0,2,0,4,2,0,1
36618,0,1,6,0,0,0,0,4,2,1,1
36619,0,2,6,0,2,0,0,4,2,1,1
36620,1,2,5,0,2,0,0,4,2,1,0
36621,11,1,5,0,0,0,0,4,2,2,0
36622,9,2,5,0,0,0,0,4,2,1,1
36623,8,2,6,0,2,0,0,4,2,1,0
36624,9,1,5,0,0,0,0,4,2,1,0
36625,6,2,5,0,2,0,0,4,2,1,0
36626,4,2,6,0,2,0,0,4,2,2,1
36627,9,2,5,0,2,0,0,4,2,1,0
36628,9,2,5,0,0,0,0,4,2,1,0
36629,9,2,6,0,0,0,0,4,2,1,0
36630,0,1,6,0,2,0,0,4,2,1,0
36631,0,2,5,0,1,1,0,4,2,2,1
36632,7,0,3,0,2,0,1,4,2,1,0
36633,0,2,6,0,0,0,1,4,2,1,0
36634,7,0,3,0,2,2,0,4,2,1,1
36635,0,1,6,0,2,0,0,4,2,1,0
36636,1,1,2,0,0,2,0,4,2,1,1
36637,8,2,3,0,1,1,0,4,2,0,1
36638,0,1,6,0,2,0,0,4,2,1,0
36639,4,2,6,0,2,0,0,4,2,0,0
36640,0,1,6,0,2,0,0,4,2,0,0
36641,1,1,1,0,0,0,0,4,2,0,1
36642,4,1,3,0,2,2,0,4,2,1,0
36643,0,1,6,0,0,2,1,4,2,1,0
36644,0,2,6,0,2,0,0,4,2,1,0
36645,8,2,3,0,0,2,1,4,2,1,1
36646,4,1,6,0,2,0,1,4,2,1,0
36647,1,1,2,0,2,0,0,4,2,1,0
36648,0,2,6,0,1,1,0,4,2,1,0
36649,0,2,3,0,1,1,0,4,2,1,0
36650,0,2,3,0,0,2,0,4,2,1,0
36651,4,2,6,0,0,0,0,4,2,1,0
36652,1,2,2,0,0,0,0,4,0,2,1
36653,0,1,6,0,2,0,0,4,0,1,0
36654,9,1,3,0,0,0,0,4,0,1,1
36655,1,1,3,0,2,0,0,4,0,1,0
36656,3,2,6,0,2,2,0,4,0,2,1
36657,0,1,7,0,0,0,0,4,0,1,0
36658,0,0,3,0,2,0,0,4,0,1,0
36659,0,2,6,0,0,0,0,4,0,1,1
36660,0,2,6,0,0,2,0,4,0,2,1
36661,0,2,6,0,0,0,0,4,0,1,1
36662,0,2,6,0,2,0,0,4,0,1,1
36663,0,2,6,0,0,0,0,4,0,1,1
36664,0,2,6,0,2,0,0,4,0,1,0
36665,0,1,2,0,2,0,0,4,0,0,0
36666,0,2,6,0,0,0,0,4,0,1,1
36667,2,1,6,0,2,0,0,4,0,1,0
36668,8,2,3,0,2,0,1,4,0,1,0
36669,2,1,2,0,0,0,1,4,0,1,0
36670,0,2,6,0,0,0,0,4,0,1,0
36671,9,1,2,0,0,0,1,4,0,1,1
36672,9,2,5,0,2,2,0,4,0,2,1
36673,8,1,6,0,0,0,0,4,0,1,1
36674,10,1,5,0,0,0,0,4,0,1,0
36675,0,1,6,1,2,0,0,4,0,1,1
36676,6,1,6,0,2,0,0,4,0,1,1
36677,8,2,6,0,0,0,0,4,0,1,1
36678,9,2,6,0,2,0,0,4,0,1,1
36679,0,2,6,0,2,0,0,4,0,1,0
36680,3,1,7,0,0,0,0,4,0,0,0
36681,9,2,5,0,2,0,0,4,0,2,0
36682,9,2,6,0,0,0,0,4,0,1,1
36683,9,1,3,0,2,0,0,4,0,1,1
36684,0,2,6,0,2,0,0,4,0,0,0
36685,9,1,5,0,0,0,1,4,0,0,0
36686,0,1,6,0,2,0,1,4,0,1,0
36687,0,2,6,0,0,0,0,4,0,1,1
36688,8,2,7,0,0,0,0,4,0,1,0
36689,9,1,6,0,2,0,0,4,0,1,1
36690,0,2,3,0,2,0,0,4,0,1,0
36691,8,2,7,0,0,2,0,4,0,1,0
36692,1,2,0,0,0,0,1,4,0,1,0
36693,0,1,6,0,2,0,1,4,0,1,1
36694,0,2,3,0,0,0,0,4,0,0,0
36695,10,0,7,0,2,0,0,4,0,1,0
36696,0,2,6,0,0,0,0,4,0,1,0
36697,0,2,6,0,0,0,0,4,0,1,0
36698,0,2,6,0,2,0,1,4,0,1,0
36699,0,1,7,0,2,0,0,4,0,2,1
36700,0,2,6,0,2,2,0,4,0,1,0
36701,6,1,6,0,2,0,0,4,0,0,0
36702,8,2,3,0,2,0,0,4,0,1,1
36703,9,2,6,0,2,0,0,4,0,2,0
36704,0,1,3,0,0,0,0,4,0,1,0
36705,9,2,2,0,2,0,0,4,0,1,1
36706,0,1,6,0,2,0,0,4,0,1,0
36707,9,1,5,0,2,0,1,4,0,1,1
36708,8,2,3,0,2,0,0,4,0,1,1
36709,9,2,6,0,2,0,0,4,0,1,1
36710,7,1,6,0,0,2,0,4,0,1,0
36711,0,2,6,0,2,0,0,4,0,1,0
36712,0,2,3,0,0,0,0,4,0,1,1
36713,8,2,5,0,0,0,0,4,0,1,0
36714,0,2,6,0,0,0,0,4,0,1,0
36715,0,1,7,0,0,0,0,4,0,1,1
36716,6,1,6,0,2,0,0,4,0,1,0
36717,4,1,6,0,0,0,1,4,0,1,0
36718,4,1,6,0,0,0,1,4,0,1,0
36719,7,2,3,0,0,0,0,4,0,1,0
36720,0,2,6,0,2,0,0,4,0,2,1
36721,9,2,5,0,0,0,0,4,0,1,1
36722,9,2,5,0,2,0,0,4,0,2,1
36723,4,2,6,0,0,2,0,4,0,1,1
36724,9,1,3,0,0,0,0,4,0,1,1
36725,9,2,6,0,0,0,0,4,0,1,0
36726,9,2,2,0,0,0,1,4,0,1,0
36727,0,2,3,0,2,2,0,4,0,1,0
36728,0,2,6,0,0,0,1,4,0,1,0
36729,0,0,6,0,0,0,0,4,1,1,0
36730,9,1,5,0,0,0,0,4,1,1,0
36731,7,2,7,0,0,0,0,4,1,1,0
36732,0,2,6,0,2,0,0,4,1,1,0
36733,1,1,2,0,0,0,0,4,1,1,0
36734,4,1,7,0,0,0,0,4,1,1,0
36735,4,2,6,0,0,0,0,4,1,2,1
36736,4,2,6,0,0,0,0,4,1,2,0
36737,7,2,2,0,2,2,0,4,1,1,0
36738,1,2,3,0,2,0,0,4,1,2,1
36739,5,2,0,0,2,0,0,4,1,1,1
36740,8,2,6,0,2,0,0,4,1,0,0
36741,0,2,6,0,0,0,0,4,1,0,0
36742,0,2,6,0,0,0,0,4,1,1,1
36743,1,1,1,0,2,0,0,4,1,1,1
36744,8,2,7,0,0,0,0,4,1,1,1
36745,1,1,3,0,2,0,0,4,1,1,0
36746,1,2,2,0,2,0,0,4,1,1,0
36747,0,2,6,0,2,0,0,4,1,1,1
36748,4,1,6,0,0,0,0,4,1,1,1
36749,1,1,1,0,2,0,0,4,1,0,1
36750,7,1,7,0,2,0,0,4,3,1,0
36751,0,2,6,0,2,2,0,4,3,2,0
36752,6,2,6,0,2,2,0,4,3,1,0
36753,6,1,6,0,0,0,0,4,3,2,1
36754,0,2,3,0,2,2,0,4,3,1,0
36755,4,1,6,0,2,0,0,4,3,1,0
36756,0,2,6,0,1,1,0,4,3,1,0
