,White_King_file,White_King_rank,White_Rook_file,White_Rook_rank,Black_King_file,Black_King_rank,class
20061,1,2,0,7,5,2,0
20062,1,2,4,2,7,5,0
20063,3,2,5,7,2,7,0
20064,3,4,1,5,1,1,0
20065,3,1,6,5,5,8,0
20066,2,1,2,3,4,2,0
20067,1,2,6,5,7,2,0
20068,1,1,4,4,7,5,0
20069,3,4,2,8,7,4,0
20070,3,1,5,3,2,3,0
20071,3,2,7,6,6,5,0
20072,2,2,2,3,2,5,0
20073,3,3,4,2,0,4,0
20074,1,1,5,6,0,4,0
20075,3,3,1,8,6,7,0
20076,3,2,4,7,6,8,0
20077,2,3,2,6,1,1,0
20078,3,2,6,7,4,8,0
20079,1,1,1,4,7,7,0
20080,1,2,2,5,6,2,0
20081,0,1,2,3,5,3,0
20082,2,1,6,2,4,3,0
20083,3,1,2,3,1,8,0
20084,3,2,0,6,1,2,0
20085,2,2,7,7,4,3,0
20086,3,1,5,2,2,7,0
20087,2,3,1,2,6,7,0
20088,3,3,5,1,2,8,0
20089,3,3,2,6,0,3,0
20090,2,3,1,4,5,5,0
20091,1,1,4,7,3,6,0
20092,0,1,5,5,7,6,0
20093,2,3,2,6,2,1,0
20094,3,2,3,7,7,2,0
20095,0,1,7,5,7,1,0
20096,3,2,3,1,3,7,0
20097,1,1,7,6,7,2,0
20098,3,2,5,7,5,3,0
20099,3,1,6,2,1,3,0
20100,2,1,0,3,5,8,0
20101,3,1,3,8,7,2,0
20102,3,4,4,3,4,2,0
20103,3,4,5,3,6,1,0
20104,0,1,5,6,2,3,0
20105,3,3,5,4,3,8,0
20106,3,1,5,3,2,5,0
20107,1,1,0,4,5,2,0
20108,3,1,3,2,3,5,0
20109,2,2,7,8,0,2,0
20110,3,1,7,5,4,7,0
20111,3,3,5,1,6,8,0
20112,3,3,3,1,3,7,0
20113,3,1,4,3,1,7,0
20114,2,1,0,2,5,6,0
20115,2,3,1,8,6,1,0
20116,0,1,1,4,7,7,0
20117,1,1,2,1,3,1,0
20118,2,1,6,1,0,2,0
20119,2,3,2,8,6,2,0
20120,3,3,7,7,1,8,0
20121,2,3,4,3,5,5,0
20122,3,1,5,2,6,7,0
20123,1,1,2,8,4,5,0
20124,1,1,6,1,7,6,0
20125,1,2,7,1,3,2,0
20126,3,3,7,8,7,4,0
20127,3,2,7,1,7,5,0
20128,2,2,7,3,2,7,0
20129,1,2,2,8,5,3,0
20130,2,2,1,3,4,2,0
20131,3,4,7,3,6,7,0
20132,2,3,6,4,5,2,0
20133,3,2,2,3,0,7,0
20134,3,3,1,6,7,8,0
20135,3,1,0,6,7,5,0
20136,3,2,7,1,6,8,0
20137,3,1,4,6,4,8,0
20138,3,2,1,6,2,7,0
20139,3,2,3,6,6,3,0
20140,3,1,6,1,2,7,0
20141,3,2,2,1,0,1,0
20142,3,2,4,4,5,5,0
20143,3,3,6,2,6,1,0
20144,1,2,3,1,7,6,0
20145,3,1,7,8,6,8,0
20146,1,2,5,7,3,2,0
20147,2,2,3,1,4,8,0
20148,3,4,6,2,5,1,0
20149,1,1,7,8,5,7,0
20150,2,1,7,7,3,5,0
20151,2,1,1,3,0,6,0
20152,3,1,4,4,7,3,0
20153,2,1,6,8,2,3,0
20154,3,1,2,1,3,6,0
20155,3,3,4,4,7,3,0
20156,2,1,6,8,2,6,0
20157,3,2,4,5,2,5,0
20158,2,1,2,3,4,4,0
20159,2,1,1,4,6,4,0
20160,2,2,5,4,7,6,0
20161,1,1,2,1,3,6,0
20162,3,1,5,3,2,6,0
20163,0,1,0,4,6,5,0
20164,1,2,5,8,7,3,0
20165,2,2,2,7,6,4,0
20166,2,1,5,4,0,3,0
20167,2,2,0,8,2,8,0
20168,1,1,7,4,1,4,0
20169,1,1,5,7,5,3,0
20170,2,2,6,2,1,5,0
20171,1,1,0,6,2,6,0
20172,3,1,7,7,2,7,0
20173,2,1,2,7,4,1,0
20174,2,2,4,4,6,1,0
20175,0,1,7,6,6,2,0
20176,1,2,3,4,7,3,0
20177,3,4,1,4,6,4,0
20178,3,1,3,3,1,2,0
20179,3,1,7,5,1,4,0
20180,3,3,1,7,1,5,0
20181,3,3,3,5,7,5,0
20182,3,4,1,1,7,4,0
20183,1,1,6,3,5,1,0
20184,2,2,3,6,2,6,0
20185,2,2,5,2,1,4,0
20186,3,2,6,1,7,7,0
20187,1,1,5,7,3,8,0
20188,2,1,6,2,2,6,0
20189,3,4,6,7,5,1,0
20190,1,2,6,1,6,3,0
20191,3,2,4,7,6,5,0
20192,0,1,0,4,6,2,0
20193,0,1,2,2,7,4,0
20194,2,3,1,1,6,5,0
20195,2,1,4,2,7,1,0
20196,3,3,0,3,7,1,0
20197,3,2,5,7,6,6,0
20198,1,1,5,5,2,5,0
20199,3,1,0,1,6,5,0
20200,3,4,3,2,7,6,0
20201,1,1,1,5,6,4,0
20202,2,2,6,7,0,2,0
20203,3,1,4,4,7,5,0
20204,2,2,6,3,0,4,0
20205,3,3,2,7,6,6,0
20206,1,2,7,3,5,5,0
20207,3,3,2,6,0,6,0
20208,2,1,7,2,1,5,0
20209,2,2,4,5,1,5,0
20210,3,3,1,5,4,7,0
20211,2,2,5,7,6,2,0
20212,3,1,0,6,7,3,0
20213,0,1,6,5,4,1,0
20214,2,1,5,2,4,5,0
20215,3,2,4,3,1,6,0
20216,3,1,1,2,3,4,0
20217,0,1,6,5,4,5,0
20218,1,2,3,5,7,5,0
20219,1,2,0,2,7,3,0
20220,3,4,5,8,7,6,0
20221,3,2,5,6,2,8,0
20222,1,1,0,4,7,7,0
20223,0,1,6,4,6,2,0
20224,0,1,7,8,6,4,0
20225,3,1,4,2,6,5,0
20226,0,1,0,8,2,1,0
20227,1,2,7,7,7,6,0
20228,0,1,4,2,7,4,0
20229,3,3,6,5,4,5,0
20230,3,1,5,5,5,4,0
20231,2,3,3,2,0,1,0
20232,0,1,4,1,7,8,0
20233,2,1,4,4,6,3,0
20234,1,1,7,6,4,7,0
20235,3,2,5,1,2,6,0
20236,3,1,6,4,2,7,0
20237,2,2,5,1,0,3,0
20238,0,1,6,5,7,1,0
20239,3,1,2,4,2,6,0
20240,3,3,3,2,4,8,0
20241,0,1,5,4,7,2,0
20242,3,4,1,3,6,3,0
20243,1,1,4,4,5,1,0
20244,3,4,0,4,4,1,0
20245,2,1,3,8,4,1,0
20246,2,1,5,4,7,4,0
20247,1,1,1,6,4,5,0
20248,3,1,5,7,5,4,0
20249,2,2,7,6,4,6,0
20250,3,1,5,3,6,2,0
20251,2,2,4,2,7,2,0
20252,2,2,6,8,6,7,0
20253,3,4,1,7,6,5,0
20254,3,2,1,1,0,4,0
20255,3,3,4,6,2,5,0
20256,3,4,6,4,5,1,0
20257,2,2,5,7,4,3,0
20258,3,1,5,1,7,5,0
20259,3,4,0,2,6,5,0
20260,3,3,6,4,7,6,0
20261,2,2,6,3,0,3,0
20262,3,2,6,8,7,3,0
20263,2,1,7,1,0,5,0
20264,2,1,3,5,5,4,0
20265,2,2,4,3,6,6,0
20266,1,2,1,8,6,1,0
20267,3,1,0,3,7,7,0
20268,2,3,7,4,6,2,0
20269,3,1,5,8,2,7,0
20270,3,2,1,6,6,3,0
20271,3,3,7,3,5,4,0
20272,2,3,1,2,7,8,0
20273,2,1,4,3,2,6,0
20274,3,2,6,6,6,7,0
20275,2,1,5,2,3,5,0
20276,3,3,2,7,2,6,0
20277,2,2,6,8,5,7,0
20278,0,1,6,5,3,4,0
20279,2,2,1,2,5,8,0
20280,2,2,1,8,3,4,0
20281,3,3,0,2,5,2,0
20282,3,2,0,5,4,6,0
20283,2,1,3,2,5,7,0
20284,2,1,5,3,3,7,0
20285,2,2,3,7,4,8,0
20286,3,4,6,1,7,2,0
20287,3,3,1,5,0,5,0
20288,1,2,4,5,7,2,0
20289,3,1,2,1,1,6,0
20290,2,1,3,4,3,8,0
20291,2,2,6,2,6,3,0
20292,3,3,5,4,4,5,0
20293,3,1,0,4,4,7,0
20294,3,2,0,7,6,6,0
20295,2,2,6,1,5,3,0
20296,3,3,4,2,4,1,0
20297,3,3,2,5,2,6,0
20298,1,2,6,7,6,6,0
20299,2,3,2,6,7,7,0
20300,3,1,7,1,6,8,0
20301,2,2,4,8,0,5,0
20302,3,2,7,5,7,6,0
20303,3,2,0,1,5,7,0
20304,1,1,2,3,5,7,0
20305,2,3,7,7,7,4,0
20306,1,1,2,8,3,2,0
20307,2,3,6,7,0,1,0
20308,1,1,6,6,3,3,0
20309,3,1,3,2,7,5,0
20310,2,2,6,4,4,1,0
20311,2,1,1,7,5,1,0
20312,3,2,5,5,5,8,0
20313,0,1,0,5,7,5,0
20314,1,2,3,5,7,6,0
20315,2,2,2,4,6,5,0
20316,1,2,5,2,5,4,0
20317,2,2,7,7,2,8,0
20318,2,3,2,4,5,2,0
20319,3,1,5,5,4,8,0
20320,2,2,0,3,7,3,0
20321,1,1,2,5,3,7,0
20322,2,1,2,7,2,4,0
20323,2,2,1,7,4,8,0
20324,3,4,4,3,6,2,0
20325,3,2,7,4,1,2,0
20326,3,3,2,2,5,7,0
20327,3,1,2,4,4,8,0
20328,1,1,6,1,5,3,0
20329,3,2,5,8,5,7,0
20330,3,3,5,7,3,8,0
20331,2,1,3,8,6,2,0
20332,1,2,2,8,5,4,0
20333,3,3,7,1,5,6,0
20334,3,1,0,7,3,3,0
20335,1,2,4,6,3,1,0
20336,3,2,6,8,1,5,0
20337,3,1,5,4,1,7,0
20338,2,1,3,8,5,2,0
20339,2,2,3,2,6,6,0
20340,3,1,1,2,4,3,0
20341,2,2,4,2,3,6,0
20342,3,3,7,7,4,1,0
20343,3,3,1,1,2,5,0
20344,3,2,2,2,3,8,0
20345,0,1,6,8,6,2,0
20346,3,1,2,3,7,8,0
20347,3,4,1,1,6,5,0
20348,3,1,7,8,1,8,0
20349,1,1,0,7,7,1,0
20350,3,3,1,3,5,6,0
20351,1,1,6,4,4,7,0
20352,1,1,1,5,6,8,0
20353,1,1,3,3,3,6,0
20354,2,1,6,1,7,6,0
20355,3,2,3,1,4,7,0
20356,3,1,5,2,4,7,0
20357,1,2,5,4,5,5,0
20358,2,3,2,2,4,1,0
20359,2,1,2,3,7,5,0
20360,1,2,4,1,6,1,0
20361,2,3,2,6,5,5,0
20362,3,2,7,7,3,4,0
20363,2,1,4,4,1,8,0
20364,2,3,0,5,6,4,0
20365,2,1,6,7,7,5,0
20366,1,2,4,8,7,4,0
20367,2,1,0,7,5,1,0
20368,3,2,7,2,0,7,0
20369,1,1,5,5,4,4,0
20370,3,2,0,2,6,4,0
20371,3,2,1,6,6,1,0
20372,3,4,5,2,1,2,0
20373,2,1,5,5,3,5,0
20374,2,1,1,4,1,6,0
20375,2,3,3,6,4,2,0
20376,2,3,4,5,4,4,0
20377,1,2,2,7,6,5,0
20378,3,3,3,4,5,6,0
20379,3,4,6,1,5,5,0
20380,2,1,5,7,7,8,0
20381,3,4,3,3,5,6,0
20382,0,1,5,4,6,4,0
20383,1,2,5,6,4,2,0
20384,3,3,2,7,1,6,0
20385,3,2,2,6,0,4,0
20386,3,1,5,2,6,6,0
20387,3,3,4,2,7,7,0
20388,3,4,4,5,5,2,0
20389,3,3,6,3,7,8,0
20390,3,2,3,1,0,4,0
20391,2,3,0,6,4,3,0
20392,3,1,7,3,3,7,0
20393,3,2,1,6,1,4,0
20394,2,1,5,5,6,1,0
20395,3,2,7,3,3,7,0
20396,2,2,7,7,1,7,0
20397,2,1,1,1,4,4,0
20398,1,2,0,7,3,2,0
20399,3,1,0,4,0,2,0
20400,1,2,0,6,5,2,0
20401,2,1,2,8,4,4,0
20402,3,1,2,1,4,5,0
20403,0,1,6,8,7,1,0
20404,1,1,7,2,7,8,0
20405,2,2,5,7,5,4,0
20406,3,2,4,8,1,4,0
20407,2,2,5,1,3,4,0
20408,3,1,1,4,1,5,0
20409,2,2,2,1,4,1,0
20410,2,2,3,1,2,8,0
20411,2,1,5,6,4,3,0
20412,3,3,5,1,2,6,0
20413,2,2,4,8,5,3,0
20414,0,1,3,8,6,1,0
20415,1,1,4,7,5,8,0
20416,1,2,2,7,7,4,0
20417,3,2,4,2,2,6,0
20418,3,4,6,6,4,2,0
20419,3,2,3,5,6,1,0
20420,1,1,6,6,6,3,0
20421,1,1,7,3,6,6,0
20422,3,4,0,1,2,1,0
20423,1,1,6,8,0,6,0
20424,2,2,6,3,3,4,0
20425,2,2,5,6,0,8,0
20426,1,1,4,7,7,6,0
20427,3,2,3,6,6,7,0
20428,1,2,1,6,6,5,0
20429,2,2,3,4,5,4,0
20430,2,1,1,2,6,2,0
20431,3,3,4,4,0,4,0
20432,1,1,3,6,6,5,0
20433,2,2,2,5,2,6,0
20434,3,3,0,1,5,4,0
20435,3,2,3,3,0,6,0
20436,1,1,3,7,1,4,0
20437,2,2,3,4,0,8,0
20438,3,2,2,5,0,5,0
20439,3,4,6,6,5,2,0
20440,2,2,4,4,5,8,0
20441,2,2,4,2,5,5,0
20442,2,2,6,7,5,3,0
20443,1,2,4,3,6,4,0
20444,3,1,7,1,0,6,0
20445,2,3,4,7,6,6,0
20446,3,3,1,8,4,6,0
20447,3,2,5,4,3,7,0
20448,1,1,2,6,0,4,0
20449,2,1,4,1,4,8,0
20450,3,1,2,5,3,5,0
20451,0,1,4,7,4,1,0
20452,2,3,7,6,7,1,0
20453,3,1,7,8,1,1,0
20454,3,3,2,8,1,7,0
20455,3,3,2,1,1,1,0
20456,2,2,3,4,6,7,0
20457,3,1,1,3,4,8,0
20458,3,4,4,4,2,1,0
20459,3,4,7,8,6,4,0
20460,2,1,1,2,5,4,0
20461,3,3,6,5,1,8,0
20462,3,2,0,8,0,5,0
20463,2,2,7,5,0,6,0
20464,0,1,4,4,6,1,0
20465,1,1,7,4,1,5,0
20466,2,3,2,5,6,2,0
20467,1,1,6,6,4,6,0
20468,3,1,3,3,3,8,0
20469,3,1,5,3,1,5,0
20470,2,3,3,8,4,1,0
20471,1,1,7,2,6,4,0
20472,1,1,6,6,4,3,0
20473,1,1,4,6,7,1,0
20474,2,3,4,3,4,4,0
20475,3,4,0,2,5,2,0
20476,2,1,5,5,0,3,0
20477,3,1,2,5,6,4,0
20478,3,2,3,6,0,8,0
20479,2,1,0,4,6,2,0
20480,2,1,3,1,1,6,0
20481,2,2,4,8,4,6,0
20482,2,2,5,4,7,2,0
20483,3,1,0,1,0,7,0
20484,1,1,5,4,5,7,0
20485,3,3,4,1,3,7,0
20486,2,3,2,4,7,5,0
20487,2,3,7,7,4,2,0
20488,2,1,3,5,6,4,0
20489,2,3,5,8,7,2,0
20490,3,4,0,4,5,1,0
20491,3,1,4,1,5,3,0
20492,1,1,0,1,6,7,0
20493,1,1,0,2,7,8,0
20494,2,2,0,7,5,4,0
20495,1,2,7,6,5,6,0
20496,2,2,5,5,6,1,0
20497,2,1,7,6,2,3,0
20498,1,2,6,4,4,1,0
20499,3,3,5,7,0,4,0
20500,3,2,0,4,2,6,0
20501,3,2,2,7,2,6,0
20502,3,3,3,5,5,2,0
20503,3,3,7,4,0,5,0
20504,2,1,6,6,2,6,0
20505,1,1,4,4,3,6,0
20506,1,2,2,3,5,6,0
20507,2,2,2,5,0,4,0
20508,1,1,0,7,2,4,0
20509,2,1,0,3,5,5,0
20510,3,3,7,5,5,2,0
20511,0,1,5,6,7,2,0
20512,2,1,5,2,5,8,0
20513,2,2,1,7,3,6,0
20514,0,1,7,8,4,5,0
20515,0,1,5,6,6,4,0
20516,0,1,6,4,3,3,0
20517,3,3,5,1,1,2,0
20518,2,3,5,5,4,4,0
20519,3,3,7,4,2,8,0
20520,2,1,6,4,1,3,0
20521,3,3,1,4,4,8,0
20522,2,3,7,1,7,8,0
20523,3,3,6,8,7,3,0
20524,2,1,7,7,7,6,0
20525,3,4,6,3,6,4,0
20526,3,3,2,6,5,7,0
20527,3,3,5,7,4,7,0
20528,2,1,6,8,1,4,0
20529,3,3,6,4,2,8,0
20530,0,1,4,3,7,5,0
20531,2,2,7,1,4,1,0
20532,3,1,7,3,7,8,0
20533,2,1,7,4,1,5,0
20534,2,1,6,5,7,2,0
20535,2,3,0,5,5,4,0
20536,3,1,7,4,4,4,0
20537,1,2,0,5,3,3,0
20538,1,2,2,2,6,6,0
20539,1,2,0,4,7,3,0
20540,1,1,4,6,4,5,0
20541,3,1,6,6,6,1,0
20542,2,1,2,2,0,1,0
20543,2,2,1,8,2,6,0
20544,3,2,7,1,6,2,0
20545,1,1,0,8,3,6,0
20546,3,1,2,8,4,3,0
20547,3,2,5,5,2,4,0
20548,0,1,0,8,4,4,0
20549,2,1,7,4,1,4,0
20550,3,4,6,5,7,8,0
20551,3,3,5,3,6,6,0
20552,3,2,1,1,2,6,0
20553,3,1,1,5,3,4,0
20554,3,3,7,1,4,5,0
20555,1,1,0,7,3,4,0
20556,3,1,0,7,4,6,0
20557,3,3,6,3,0,3,0
20558,3,2,3,3,4,5,0
20559,3,3,5,5,2,1,0
20560,3,3,4,4,2,1,0
20561,3,1,2,1,6,8,0
20562,3,1,1,5,5,7,0
20563,3,1,0,1,0,2,0
20564,2,3,4,1,6,1,0
20565,2,1,3,3,4,8,0
20566,3,2,5,8,0,4,0
20567,3,2,3,8,5,7,0
20568,3,2,2,5,1,8,0
20569,2,1,7,5,4,6,0
20570,2,2,7,8,7,2,0
20571,2,2,2,3,4,6,0
20572,1,2,5,8,7,5,0
20573,3,1,0,7,1,7,0
20574,1,1,6,5,2,8,0
20575,2,2,6,7,4,2,0
20576,2,1,6,4,6,3,0
20577,2,1,6,8,4,5,0
20578,1,2,4,2,6,5,0
20579,3,3,6,3,1,6,0
20580,3,2,6,6,7,7,0
20581,3,3,0,2,6,7,0
20582,0,1,5,5,4,4,0
20583,1,1,7,8,3,7,0
20584,3,3,6,7,5,1,0
20585,2,2,6,5,3,6,0
20586,3,3,4,7,7,5,0
20587,2,2,1,5,6,7,0
20588,3,2,7,2,6,3,0
20589,2,1,3,2,7,6,0
20590,3,2,4,3,2,7,0
20591,3,2,3,3,6,2,0
20592,2,2,3,5,3,8,0
20593,0,1,4,4,6,6,0
20594,0,1,0,8,6,5,0
20595,3,1,1,4,7,4,0
20596,0,1,7,1,4,3,0
20597,3,1,6,4,7,6,0
20598,2,3,5,8,6,6,0
20599,3,1,7,6,1,2,0
20600,1,1,2,8,6,3,0
20601,2,2,2,7,4,1,0
20602,3,1,6,7,1,8,0
20603,3,1,3,5,0,6,0
20604,1,1,0,6,7,3,0
20605,2,2,5,3,7,8,0
20606,3,3,7,6,0,5,0
20607,2,1,2,2,2,7,0
20608,2,1,1,1,6,2,0
20609,3,3,2,2,3,1,0
20610,1,2,6,2,5,5,0
20611,2,2,6,7,7,7,0
20612,0,1,6,1,7,4,0
20613,0,1,7,5,2,2,0
20614,3,1,6,1,1,8,0
20615,3,2,2,6,5,7,0
20616,2,1,7,8,5,4,0
20617,0,1,3,4,7,3,0
20618,2,1,0,2,4,1,0
20619,3,3,0,5,1,6,0
20620,3,2,1,1,1,3,0
20621,2,1,2,8,7,2,0
20622,2,2,7,5,6,7,0
20623,1,1,3,4,5,2,0
20624,1,2,2,7,7,1,0
20625,3,2,6,1,2,7,0
20626,1,2,3,2,5,6,0
20627,2,1,6,7,1,8,0
20628,2,2,4,7,1,5,0
20629,2,3,1,8,7,3,0
20630,2,1,5,3,7,3,0
20631,2,2,4,6,5,3,0
20632,1,1,6,3,7,8,0
20633,3,2,2,1,6,1,0
20634,2,1,4,5,1,3,0
20635,3,4,3,5,7,7,0
20636,3,1,2,3,5,7,0
20637,2,1,6,8,1,5,0
20638,2,1,2,7,4,4,0
20639,1,2,4,4,5,5,0
20640,1,1,2,7,5,8,0
20641,3,2,4,1,5,4,0
20642,2,2,7,3,7,2,0
20643,3,2,3,1,6,4,0
20644,2,3,6,6,5,6,0
20645,3,4,7,8,7,2,0
20646,2,3,6,4,4,1,0
20647,2,1,1,7,4,8,0
20648,1,1,3,8,7,4,0
20649,3,2,4,8,1,1,0
20650,1,2,0,4,6,6,0
20651,3,1,4,7,0,8,0
20652,2,3,2,8,5,1,0
20653,3,3,1,3,5,1,0
20654,1,2,5,2,4,4,0
20655,2,1,0,3,7,7,0
20656,3,1,1,5,6,7,0
20657,3,2,1,5,2,7,0
20658,3,3,6,4,6,3,0
20659,3,1,6,3,3,8,0
20660,3,1,7,7,1,3,0
20661,2,1,7,2,1,8,0
20662,2,3,7,5,4,2,0
20663,3,2,5,7,0,2,0
20664,3,4,3,6,3,2,0
20665,2,1,5,2,0,8,0
20666,1,2,7,6,6,7,0
20667,2,3,4,4,7,7,0
20668,2,1,6,1,5,4,0
20669,2,2,0,5,7,4,0
20670,3,4,3,3,4,2,0
20671,1,2,7,2,6,1,0
20672,2,3,7,1,6,1,0
20673,1,1,5,6,7,5,0
20674,1,2,5,4,3,3,0
20675,2,3,7,6,6,7,0
20676,3,1,3,8,2,3,0
20677,3,4,3,2,7,4,0
20678,3,1,5,7,1,3,0
20679,0,1,0,6,7,5,0
20680,2,3,0,3,7,6,0
20681,3,1,6,8,0,5,0
20682,3,2,1,5,1,4,0
20683,0,1,7,6,5,5,0
20684,0,1,5,4,6,5,0
20685,1,1,2,2,5,3,0
20686,2,1,6,1,5,6,0
20687,3,1,6,4,1,1,0
20688,3,2,2,6,3,8,0
20689,2,1,5,5,0,5,0
20690,2,2,1,5,5,8,0
20691,1,1,4,6,6,4,0
20692,2,1,4,2,3,8,0
20693,3,1,5,8,4,6,0
20694,3,3,3,4,1,3,0
20695,2,3,5,5,5,4,0
20696,2,2,6,1,3,4,0
20697,2,1,7,3,4,2,0
20698,3,1,2,3,5,1,0
20699,2,1,3,8,7,7,0
20700,3,4,5,3,6,7,0
20701,1,2,5,5,3,1,0
20702,1,1,4,5,3,4,0
20703,3,1,3,4,5,7,0
20704,0,1,5,4,3,2,0
20705,3,1,2,5,2,7,0
20706,2,1,1,6,1,7,0
20707,1,1,5,5,4,3,0
20708,3,2,5,8,6,7,0
20709,3,3,7,8,0,1,0
20710,0,1,7,5,6,5,0
20711,1,1,0,1,6,3,0
20712,1,1,6,3,1,6,0
20713,3,2,6,6,3,7,0
20714,3,4,5,1,7,2,0
20715,3,1,1,1,0,8,0
20716,2,1,4,3,4,6,0
20717,3,2,2,7,6,8,0
20718,2,3,0,8,4,1,0
20719,0,1,0,7,2,2,0
20720,1,2,0,4,7,6,0
20721,2,2,1,2,4,3,0
20722,1,1,1,4,7,1,0
20723,3,3,1,8,2,8,0
20724,1,1,0,2,5,2,0
20725,3,2,1,1,2,7,0
20726,3,3,1,8,4,5,0
20727,1,1,3,7,7,8,0
20728,3,4,7,7,1,1,0
20729,3,1,4,7,6,7,0
20730,2,1,1,6,1,8,0
20731,2,2,5,6,4,7,0
20732,1,1,5,5,6,7,0
20733,2,2,3,6,3,5,0
20734,3,2,5,8,7,3,0
20735,3,4,6,5,7,4,0
20736,3,2,1,8,6,6,0
20737,1,2,4,7,6,1,0
20738,1,2,6,2,4,3,0
20739,0,1,7,6,5,1,0
20740,2,1,0,1,7,8,0
20741,1,1,0,2,4,3,0
20742,3,3,7,5,6,3,0
20743,1,2,5,2,5,6,0
20744,3,1,4,3,5,3,0
20745,2,2,5,6,2,7,0
20746,3,1,6,6,0,2,0
20747,2,2,3,2,4,4,0
20748,3,4,4,7,4,2,0
20749,3,3,3,4,6,2,0
20750,2,1,4,6,5,3,0
20751,3,2,3,4,2,6,0
20752,1,2,4,5,4,4,0
20753,3,4,4,7,6,1,0
20754,2,1,1,1,6,5,0
20755,1,2,5,6,3,4,0
20756,3,3,1,3,7,3,0
20757,2,3,3,5,1,1,0
20758,2,1,1,5,2,8,0
20759,3,3,6,1,0,1,0
20760,3,2,1,3,4,7,0
20761,3,1,2,4,2,8,0
20762,2,2,1,1,5,7,0
20763,3,1,1,3,0,3,0
20764,3,3,1,4,6,3,0
20765,3,1,5,6,6,4,0
20766,2,1,0,7,7,3,0
20767,3,1,7,4,6,6,0
20768,0,1,7,2,2,2,0
20769,0,1,1,8,6,2,0
20770,2,2,1,8,0,2,0
20771,2,2,6,7,3,4,0
20772,3,2,1,7,1,6,0
20773,1,2,4,6,7,7,0
20774,3,3,4,4,7,1,0
20775,1,1,0,3,7,1,0
20776,1,2,7,8,4,1,0
20777,1,1,2,7,1,7,0
20778,2,3,1,5,7,7,0
20779,2,2,0,5,5,2,0
20780,3,1,6,2,5,3,0
20781,3,3,0,2,3,6,0
20782,3,2,5,1,0,6,0
20783,1,2,2,3,7,6,0
20784,3,4,1,7,6,4,0
20785,3,1,2,1,6,3,0
20786,2,2,1,4,7,5,0
20787,3,1,5,4,2,4,0
20788,2,2,6,7,0,5,0
20789,2,1,1,1,6,3,0
20790,3,1,1,4,5,6,0
20791,0,1,3,3,5,4,0
20792,3,2,0,7,4,4,0
20793,2,1,3,2,2,5,0
20794,3,4,6,7,5,5,0
20795,1,1,1,8,2,5,0
20796,0,1,5,6,4,4,0
20797,2,3,0,7,7,2,0
20798,3,3,1,6,0,8,0
20799,1,1,7,4,1,6,0
20800,1,2,4,3,6,5,0
20801,2,2,1,3,2,7,0
20802,3,2,4,3,1,3,0
20803,3,2,4,4,5,3,0
20804,1,1,3,3,5,1,0
20805,1,1,1,3,5,6,0
20806,3,3,1,4,6,5,0
20807,2,1,2,3,7,2,0
20808,3,3,4,7,3,7,0
20809,1,1,6,3,6,4,0
20810,0,1,4,8,2,2,0
20811,3,3,5,3,4,8,0
20812,2,2,4,7,7,6,0
20813,3,2,6,7,1,8,0
20814,2,2,5,1,3,7,0
20815,3,1,0,1,1,6,0
20816,1,2,6,5,3,1,0
20817,3,3,3,1,7,4,0
20818,3,3,5,6,0,1,0
20819,2,2,7,2,7,7,0
20820,3,3,5,5,1,2,0
20821,3,3,1,4,6,1,0
20822,2,2,4,8,3,5,0
20823,1,2,2,5,7,1,0
20824,3,2,4,3,3,6,0
20825,3,1,2,7,2,3,0
20826,2,2,5,8,7,4,0
20827,2,1,6,6,6,7,0
20828,3,2,0,1,0,7,0
20829,3,1,6,1,0,5,0
20830,2,2,3,7,1,8,0
20831,2,1,3,5,3,8,0
20832,0,1,2,6,7,2,0
20833,0,1,2,1,5,6,0
20834,3,2,6,2,4,6,0
20835,1,1,1,2,1,3,0
20836,3,2,3,7,6,2,0
20837,3,3,4,4,5,7,0
20838,1,1,2,2,5,2,0
20839,1,1,0,7,1,8,0
20840,2,1,3,7,1,5,0
20841,2,1,0,3,3,5,0
20842,3,4,6,2,7,8,0
20843,2,1,1,1,4,2,0
20844,1,2,4,5,5,2,0
20845,1,1,1,3,1,5,0
20846,3,2,6,1,4,8,0
20847,2,1,2,6,4,1,0
20848,3,1,7,8,2,6,0
20849,3,2,6,5,0,1,0
20850,3,1,6,7,4,8,0
20851,2,1,3,2,6,3,0
20852,2,3,7,2,5,6,0
20853,1,1,2,4,5,4,0
20854,1,1,6,1,6,8,0
20855,1,1,5,2,7,4,0
20856,3,2,4,3,5,7,0
20857,3,2,1,8,0,6,0
20858,1,1,0,3,0,4,0
20859,3,1,1,3,4,5,0
20860,3,1,2,7,2,4,0
20861,1,2,4,1,6,6,0
20862,1,1,4,3,2,6,0
20863,1,1,1,2,4,7,0
20864,1,1,2,4,1,4,0
20865,1,2,4,8,6,1,0
20866,1,1,6,1,0,8,0
20867,2,2,7,7,5,6,0
20868,2,2,5,7,7,7,0
20869,3,3,3,4,7,1,0
20870,3,2,5,8,3,8,0
20871,2,3,0,6,7,4,0
20872,0,1,0,4,2,1,0
20873,2,2,5,5,7,5,0
20874,3,3,1,6,0,2,0
20875,2,2,0,3,7,1,0
20876,2,2,2,1,3,7,0
20877,2,1,0,1,5,8,0
20878,2,1,5,3,7,5,0
20879,3,3,6,7,4,6,0
20880,2,3,4,2,2,1,0
